Repository Name,Key,JavaVersion,Type,Priority
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1604,8,CODE_SMELL,MAJOR
D:\Repositories\activemq,S1610,8,CODE_SMELL,MINOR
D:\Repositories\activemq,S1610,8,CODE_SMELL,MINOR
D:\Repositories\activemq,S1610,8,CODE_SMELL,MINOR
D:\Repositories\activemq,S1610,8,CODE_SMELL,MINOR
D:\Repositories\activemq,S1612,8,CODE_SMELL,MINOR
D:\Repositories\activemq,S1612,8,CODE_SMELL,MINOR
D:\Repositories\activemq,S1612,8,CODE_SMELL,MINOR
D:\Repositories\activemq,S1612,8,CODE_SMELL,MINOR
D:\Repositories\activemq,S1612,8,CODE_SMELL,MINOR
D:\Repositories\activemq,S1612,8,CODE_SMELL,MINOR
D:\Repositories\activemq,S1612,8,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1874,9,CODE_SMELL,MINOR
D:\Repositories\activemq,S1948,"6, 7",CODE_SMELL,CRITICAL
D:\Repositories\activemq,S1948,"6, 7",CODE_SMELL,CRITICAL
D:\Repositories\activemq,S1948,"6, 7",CODE_SMELL,CRITICAL
D:\Repositories\activemq,S1948,"6, 7",CODE_SMELL,CRITICAL
D:\Repositories\activemq,S1948,"6, 7",CODE_SMELL,CRITICAL
D:\Repositories\activemq,S1948,"6, 7",CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2147,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S2272,2,BUG,MINOR
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2274,5,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S2677,1,BUG,MAJOR
D:\Repositories\activemq,S2677,1,BUG,MAJOR
D:\Repositories\activemq,S2864,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S2864,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S2864,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S2864,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S2864,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S2864,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S2864,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S2864,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S2864,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S2864,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S2864,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S2864,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S2864,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S3066,5,CODE_SMELL,MINOR
D:\Repositories\activemq,S3066,5,CODE_SMELL,MINOR
D:\Repositories\activemq,S3066,5,CODE_SMELL,MINOR
D:\Repositories\activemq,S3066,5,CODE_SMELL,MINOR
D:\Repositories\activemq,S3066,5,CODE_SMELL,MINOR
D:\Repositories\activemq,S3066,5,CODE_SMELL,MINOR
D:\Repositories\activemq,S3066,5,CODE_SMELL,MINOR
D:\Repositories\activemq,S3078,5,BUG,MAJOR
D:\Repositories\activemq,S3078,5,BUG,MAJOR
D:\Repositories\activemq,S3078,5,BUG,MAJOR
D:\Repositories\activemq,S3078,5,BUG,MAJOR
D:\Repositories\activemq,S3078,5,BUG,MAJOR
D:\Repositories\activemq,S3078,5,BUG,MAJOR
D:\Repositories\activemq,S3078,5,BUG,MAJOR
D:\Repositories\activemq,S3078,5,BUG,MAJOR
D:\Repositories\activemq,S3078,5,BUG,MAJOR
D:\Repositories\activemq,S3078,5,BUG,MAJOR
D:\Repositories\activemq,S3078,5,BUG,MAJOR
D:\Repositories\activemq,S3078,5,BUG,MAJOR
D:\Repositories\activemq,S3078,5,BUG,MAJOR
D:\Repositories\activemq,S3824,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S3824,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S3824,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S3824,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S3824,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S3824,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S3824,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S3824,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S3824,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4042,7,CODE_SMELL,MAJOR
D:\Repositories\activemq,S4087,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4087,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4087,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S4719,7,CODE_SMELL,MINOR
D:\Repositories\activemq,S5164,2,BUG,MAJOR
D:\Repositories\activemq,S5164,2,BUG,MAJOR
D:\Repositories\activemq,S5164,2,BUG,MAJOR
D:\Repositories\activemq,S5361,4,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S5361,4,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S5361,4,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S5361,4,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S5361,4,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S5361,4,CODE_SMELL,CRITICAL
D:\Repositories\activemq,S5413,2,CODE_SMELL,MAJOR
D:\Repositories\activemq,S6202,1,CODE_SMELL,MAJOR
D:\Repositories\activemq,S6202,1,CODE_SMELL,MAJOR
D:\Repositories\activemq,S6202,1,CODE_SMELL,MAJOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1155,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1210,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1210,2,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1596,5,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1596,5,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1596,5,CODE_SMELL,MINOR
D:\Repositories\activemq-artemis,S1596,5,CODE_SMELL,MINOR
